token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
aircraft,494,101,595,0.00026209913820317776,0.00017725673268456199,-0.086662990896821057,0.002355616484421977,-1.7855885025681675,official,4239,1377
airline,88,122,210,4.6689725024047858e-05,0.00021411209294570856,0.46910589216999021,0.0063683140386083898,5.8783934696464515,short,193,5423
airlines,25,1,26,1.3264126427286324e-05,1.7550171552926931e-06,-0.27496828718390454,0.056645441275675446,-1.155314239670745,official,3424,2188
airplane,12,13,25,6.3667806850974358e-06,2.281522301880501e-05,0.3876955900890362,0.053343377602553865,1.6786130905611298,short,1317,4296
airport,380,224,604,0.00020161472169475213,0.00039312384278556323,0.18845758833639259,0.0022245508697405058,3.9956961807231592,short,427,5189
airports,167,23,190,8.8604364534272648e-05,4.036539457173194e-05,-0.15543215435353552,0.0074965172669026209,-1.795192783355644,official,4244,1372
airspace,35,13,48,1.8569776998200855e-05,2.281522301880501e-05,0.053057603604427683,0.028442196500835373,0.31460532159784083,short,2296,3321
airway,139,58,197,7.3748542935711959e-05,0.0001017909950069762,0.085182574971078395,0.0068983202450906807,1.0256025409388174,short,1760,3856
alabama,84,18,102,4.4567464795682047e-05,3.1590308795268477e-05,-0.077234811893358568,0.013710238538076078,-0.65961509797343232,official,3011,2605
alaska,512,204,716,0.00027164930923082394,0.00035802349967970935,0.072276076848678983,0.0019018500308645389,1.6573202507274203,short,1340,4276
alaskan,41,41,82,2.1753167340749571e-05,7.195570336700041e-05,0.36103562980235004,0.016260723717329312,2.8312624437696137,short,734,4881
alcohol,378,172,550,0.00020055359158056922,0.0003018629507103432,0.11004158750915849,0.0024631889821130019,2.2172158801813806,short,993,4623
alcohol-blended,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3745,1838
alcoholic,38,11,49,2.0161472169475213e-05,1.9305188708219622e-05,-0.010540461671194379,0.0281614806471332,-0.062810447971728828,official,2538,3078
alcoholism,79,31,110,4.1914639510224784e-05,5.4405531814073483e-05,0.068039246868021763,0.012383764993742222,0.61141085764924608,short,2047,3569
alert,68,64,132,3.6078423882218804e-05,0.00011232109793873236,0.34083931578371462,0.010102601944101081,3.3910411820234154,short,567,5049
algal,24,15,39,1.2733561370194872e-05,2.6325257329390394e-05,0.20687596187819501,0.034392095496507111,1.1155286055267164,short,1692,3923
alien,327,180,507,0.00017349477366890512,0.00031590308795268471,0.16715916249760632,0.0026552060582251233,3.2440016872225219,short,598,5018
aliens,614,26,640,0.00032576694505415213,4.563044603761002e-05,-0.27184953489601327,0.0022995109025369417,-5.6690574456695373,official,5400,216
alleged,48,0,48,2.5467122740389743e-05,0,-0.33213012771588346,0.031250561106069316,-1.8787948571785984,official,4336,1274
allegiance,26,4,30,1.3794691484377777e-05,7.0200686211707723e-06,-0.13796952428782028,0.04726946866543956,-0.63458938986527802,official,2976,2633
alleviate,75,1,76,3.9792379281858973e-05,1.7550171552926931e-06,-0.31246044819262409,0.019610090655465356,-2.2312860523534108,official,4601,1015
alleviating,20,5,25,1.0611301141829059e-05,8.7750857764634652e-06,-0.044442253914231955,0.055556116656948401,-0.18855156251731181,official,2631,2980
alliance,20,21,41,1.0611301141829059e-05,3.685536026114655e-05,0.37729026870827198,0.032523035986756495,2.0920885564411309,short,1063,4550
allied,53,29,82,2.8119948025847007e-05,5.0895497503488099e-05,0.16528431929186382,0.016416977531444998,1.2899861622394497,short,1574,4041
allies,33,9,42,1.7508646884017949e-05,1.5795154397634238e-05,-0.024639596492983529,0.032941737575870267,-0.13575640844330608,official,2592,3021
allocate,77,0,77,4.0853509396041878e-05,0,-0.33213390516165653,0.019481080592839789,-2.3796149588907882,official,4701,913
allocated,34,0,34,1.8039211941109402e-05,0,-0.33212830415240902,0.044118208161875186,-1.5812369534791584,official,3988,1610
allocation,164,100,264,8.7012669362998283e-05,0.0001755017155292693,0.19907570290267174,0.0050842625036386126,2.791928391557756,short,748,4868
allocations,26,0,26,1.3794691484377777e-05,0,-0.33212726212521027,0.057692868793634985,-1.3827493339984507,official,3694,1908
allotment,44,21,65,2.3344862512023929e-05,3.685536026114655e-05,0.12402603583098504,0.020802780014264059,0.85990836675092719,short,1874,3741
allotments,53,0,53,2.8119948025847007e-05,0,-0.33213077899345222,0.028302447899599896,-1.9742271689845747,official,4416,1194
allow,2999,13,3012,0.0015911646062172675,2.281522301880501e-05,-0.32604220704908826,0.00049750192910428441,-14.617612325693548,official,5586,30
allowable,104,4,108,5.5178765937511108e-05,7.0200686211707723e-06,-0.27707592155733174,0.013646113679874347,-2.3718886337822154,official,4695,921
allowance,227,49,276,0.00012043826795975982,8.599584060934196e-05,-0.075750139131155692,0.0050655558054737478,-1.064314264305918,official,3347,2269
allowances,178,15,193,9.4440580162278635e-05,2.6325257329390394e-05,-0.21765740109187348,0.0075036712356188005,-2.5126762823579338,official,4772,844
allowed,157,0,157,8.3298713963358121e-05,0,-0.3321443261512762,0.0095547012569536863,-3.3979601527281114,official,5071,543
allowing,170,6,176,9.0196059705547e-05,1.0530102931756157e-05,-0.2814283418512975,0.0083852400389084342,-3.0733362760672622,official,4993,623
allows,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3746,1839
als,15,10,25,7.9584758563717939e-06,1.755017155292693e-05,0.22749426707707698,0.053571989673102532,0.98288242290898531,short,1789,3824
alter,34,0,34,1.8039211941109402e-05,0,-0.33212830415240902,0.044118208161875186,-1.5812369534791584,official,3989,1611
alteration,45,4,49,2.3875427569115385e-05,7.0200686211707723e-06,-0.21198370170353975,0.029506783507152065,-1.2340749490590592,official,3507,2107
altered,23,4,27,1.2202996313103419e-05,7.0200686211707723e-06,-0.11701376835468302,0.052258625617896751,-0.51186799278377126,official,2894,2718
alternate,68,5,73,3.6078423882218804e-05,8.7750857764634652e-06,-0.2310344617001352,0.019913272513812311,-1.6372139885660744,official,4073,1543
alternative,683,180,863,0.00036237593399346239,0.00031590308795268471,-0.03255788195461129,0.0016061645931774566,-0.81238354900703347,official,3121,2495
alternatives,93,24,117,4.9342550309505128e-05,4.2120411727024629e-05,-0.037326108434514893,0.011854664465757035,-0.34282152324482623,official,2749,2867
alzheimer's,116,85,201,6.154554662260854e-05,0.00014917645819987891,0.2581348565480468,0.0066516387728254153,3.1650627464842187,short,621,4995
amateur,89,64,153,4.7220290081139317e-05,0.00011232109793873236,0.25199891520973239,0.0087410874681357019,2.6953547819049093,short,797,4819
ambient,43,3,46,2.2814297454932476e-05,5.2650514658780786e-06,-0.23579707494997848,0.031644679427292786,-1.3255254273740089,official,3604,2010
ambulance,83,44,127,4.4036899738590594e-05,7.722075483287849e-05,0.15558747761305192,0.010610419103851181,1.5104570159579707,short,1414,4201
ambulatory,42,21,63,2.2283732397841024e-05,3.685536026114655e-05,0.13788333099716787,0.02142913253905469,0.94191013749849783,short,1813,3803
amend,52660,4,52664,0.027939555906435914,7.0200686211707723e-06,-0.33901320361929654,2.9054061635042739e-05,-62.894574934279916,official,5614,2
amended,466,3,469,0.00024724331660461711,5.2650514658780786e-06,-0.32260365386971301,0.0031887239813733078,-5.7129551945055832,official,5403,213
amending,246,0,246,0.00013051900404449743,0,-0.33215592027773333,0.0060981221243610797,-4.2534755317134429,official,5259,356
amendment,376,632,1008,0.00019949246146638632,0.001109170842144982,0.53096510601023716,0.0013328607988026054,14.543655661185891,short,35,5581
amendments,676,5497,6173,0.00035866197859382221,0.0096473293026439338,0.89622862001133896,0.00023225926004132489,58.807442071510252,short,2,5614
america,512,641,1153,0.00027164930923082394,0.0011249659965426161,0.43585553130734933,0.0011585755819219429,12.805023396137241,short,45,5571
america's,190,558,748,0.00010080736084737607,0.00097929957265332265,0.69221339988890751,0.0018323561534882452,16.170932214411085,short,27,5589
american,1757,1925,3682,0.0009322028053096829,0.003378408023938434,0.39204536380999233,0.00036276781873982475,20.583629001605757,short,15,5601
american-made,27,11,38,1.432525654146923e-05,1.9305188708219622e-05,0.078457555752907027,0.035793339754453792,0.41469964414396981,short,2227,3388
americans,1130,654,1784,0.00059953851451334181,0.0011477812195614212,0.18280931783111853,0.00075390468879732398,6.6579435077252134,short,157,5459
americas,38,27,65,2.0161472169475213e-05,4.7385463192902708e-05,0.24808957729252334,0.020578864192720685,1.7294094134281215,short,1288,4327
ammunition,206,45,251,0.00010929640176083931,7.8975771988171179e-05,-0.073308075868338207,0.005567123338177743,-0.98250868733723795,official,3266,2350
amnesty,70,55,125,3.7139553996401709e-05,9.6525943541098119e-05,0.28099517704190369,0.010684321809520224,2.7184752639219991,short,784,4832
amortization,75,5,80,3.9792379281858973e-05,8.7750857764634652e-06,-0.23975817024030377,0.018216879898826831,-1.7763822215443077,official,4221,1395
amounts,901,0,901,0.00047803911643939912,0,-0.33224127297177741,0.0016653781601386971,-8.1413635712547308,official,5505,111
amt,6,23,29,3.1833903425487179e-06,4.036539457173194e-05,0.75692809012759454,0.047802758905464843,3.4620085916356844,short,546,5070
amtrak,61,49,110,3.2364468482578628e-05,8.599584060934196e-05,0.28827711745735485,0.012137822514663636,2.6166147152871311,short,819,4796
amusement,17,17,34,9.019605970554701e-06,2.9835291639975781e-05,0.36102841516754047,0.039216247378517241,1.8230910884510836,short,1219,4391
analyses,76,0,76,4.0322944338950426e-05,0,-0.33213377490346119,0.019737403217367912,-2.364111931290569,official,4688,926
analysis,291,52,343,0.00015439443161361282,9.126089207522004e-05,-0.11215538558081839,0.0041094938084539727,-1.7495484246325879,official,4190,1426
analyze,65,0,65,3.4486728710944446e-05,0,-0.33213234207012832,0.023077484186656751,-2.1863361563722021,official,4576,1038
ancient,29,9,38,1.5386386655652135e-05,1.5795154397634238e-05,0.0064783876480571934,0.036202529983429051,0.034048459743501416,short,2474,3139
andean,15,13,28,7.9584758563717939e-06,2.281522301880501e-05,0.31339890326690956,0.04764661895841666,1.4357586063128391,short,1466,4145
anesthesia,22,5,27,1.1672431256011964e-05,8.7750857764634652e-06,-0.065061801620785786,0.051658724367130059,-0.28625576791306351,official,2702,2911
angeles,58,19,77,3.077277331130427e-05,3.3345325950561165e-05,0.020097349571930323,0.017824635187462631,0.15053187170487625,short,2397,3219
animal,337,237,574,0.00017880042423981966,0.00041593906580436824,0.24480669176299052,0.0023313016963240839,5.0701877914005529,short,266,5350
animals,225,19,244,0.00011937713784557692,3.3345325950561165e-05,-0.21744655360692988,0.0059350386802566818,-2.8225442023314899,official,4900,716
anniversary,175,59,234,9.284888499100427e-05,0.00010354601216226889,0.027483384278689016,0.0058585182078194431,0.35906768218502388,short,2261,3356
annual,800,26,826,0.00042445204567316238,4.563044603761002e-05,-0.285361487098589,0.0017892763455294061,-6.7461601875498864,official,5465,151
annually,42,0,42,2.2283732397841024e-05,0,-0.33212934618620515,0.035714846819061744,-1.7574495006982607,official,4199,1409
annuitants,40,2,42,2.1222602283658118e-05,3.5100343105853862e-06,-0.26151065676258867,0.03492295578338072,-1.3993743021918656,official,3725,1889
annuities,104,23,127,5.5178765937511108e-05,4.036539457173194e-05,-0.070762748222295002,0.010996232120062378,-0.6748119145145709,official,3021,2595
annuity,126,30,156,6.6851197193523067e-05,5.2650514658780788e-05,-0.055140578644010674,0.0089230045078380112,-0.58373503931026383,official,2936,2680
antarctic,30,25,55,1.5916951712743588e-05,4.3875428882317324e-05,0.30040554694533483,0.02426526699133669,1.9284812045227213,short,1155,4461
anthony,3,24,27,1.5916951712743589e-06,4.2120411727024629e-05,0.89166150569708691,0.052941737573480405,3.8752606855771026,short,452,5164
anthrax,19,13,32,1.0080736084737606e-05,2.281522301880501e-05,0.23586328829976821,0.041830626462828577,1.1532226527196725,short,1664,3949
anti,2,43,45,1.061130114182906e-06,7.5465737677585801e-05,0.98823078396266695,0.032640793216157524,5.4698828648655118,short,217,5399
anti-discrimination,7,20,27,3.7139553996401706e-06,3.5100343105853861e-05,0.68481808731769434,0.050688921553230487,3.0417162410092073,short,664,4951
anti-drug,22,29,51,1.1672431256011964e-05,5.0895497503488099e-05,0.45260012772172686,0.026199191245332747,2.7962160850089486,short,744,4871
anti-fraud,11,43,54,5.8362156280059822e-06,7.5465737677585801e-05,0.76136410758698858,0.025694454844911108,4.7497712614759227,short,302,5314
anti-inflation,0,57,57,0,0.0001000359778516835,1.0541950443503936,0.026316350584898299,6.4984254131752754,short,163,5453
anti-terrorism,20,56,76,1.0611301141829059e-05,9.8280960696390808e-05,0.67949855914104518,0.017992985357677613,5.0656703775196803,short,268,5348
antibiotics,26,16,42,1.3794691484377777e-05,2.8080274484683089e-05,0.20196211742766579,0.031947822768961597,1.1299241268149443,short,1685,3927
anticompetitive,85,3,88,4.50980298527735e-05,5.2650514658780786e-06,-0.2814185620852534,0.016769918924680313,-2.1731377604958295,official,4570,1046
antidiscrimination,19,12,31,1.0080736084737606e-05,2.1060205863512314e-05,0.21020311066683384,0.043256375056568049,1.010680944457397,short,1766,3848
antidumping,60,5,65,3.1833903425487176e-05,8.7750857764634652e-06,-0.21880085121375537,0.022286275395729072,-1.465649961015389,official,3842,1774
antimicrobial,20,15,35,1.0611301141829059e-05,2.6325257329390394e-05,0.26571698290468149,0.038182379285928721,1.3598400218665745,short,1527,4087
antiterrorism,12,56,68,6.3667806850974358e-06,9.8280960696390808e-05,0.79930080091893885,0.020565077242561198,5.5737190733446367,short,211,5405
antitrust,400,219,619,0.00021222602283658119,0.00038434875700909979,0.1655066380785275,0.0021752329328187489,3.5486448087126568,short,517,5099
apache,21,15,36,1.1141866198920512e-05,2.6325257329390394e-05,0.24980139734804929,0.037152263890703793,1.295991705466099,short,1563,4048
appalachian,80,45,125,4.2445204567316236e-05,7.8975771988171179e-05,0.17382073137250842,0.010760962846861528,1.6756218193730168,short,1324,4292
apparel,44,15,59,2.3344862512023929e-05,2.6325257329390394e-05,0.030360141637475024,0.023222812486874893,0.19922616981068864,short,2368,3248
appeal,47,11,58,2.493655768329829e-05,1.9305188708219622e-05,-0.058831923080040482,0.024017124255841196,-0.3796230221368983,official,2785,2831
appeals,170,104,274,9.0196059705547e-05,0.00018252178415044008,0.20011560611232326,0.004898316058390759,2.8592857285386524,short,726,4890
appear,28,0,28,1.4855821598560682e-05,0,-0.33212752263139222,0.053571989673186944,-1.4349473872580845,official,3793,1812
appearance,29,0,29,1.5386386655652135e-05,0,-0.33212765288463508,0.051724699033008407,-1.4603469575681074,official,3829,1777
appellate,27,12,39,1.432525654146923e-05,2.1060205863512314e-05,0.10319584908868862,0.034759919393574111,0.5535066568992133,short,2097,3517
appliance,8,49,57,4.2445204567316241e-06,8.599584060934196e-05,0.85009519911896625,0.024819138759530599,5.3960281913681172,short,225,5391
appliances,47,2,49,2.493655768329829e-05,3.5100343105853862e-06,-0.27150451394207309,0.03002507091031888,-1.5668774614304926,official,3976,1638
applicability,97,0,97,5.1464810537870939e-05,0,-0.33213651034719405,0.015464478642404612,-2.6708467952922503,official,4832,783
applicable,671,0,671,0.00035600915330836493,0,-0.33221129675415106,0.0022360306889734807,-7.0254721499692065,official,5477,139
applicant,50,5,55,2.6528252854572649e-05,8.7750857764634652e-06,-0.19859684134208422,0.026191037298335468,-1.2271452969934267,official,3504,2112
applicants,88,4,92,4.6689725024047858e-05,7.0200686211707723e-06,-0.2675950934467064,0.01597278333800075,-2.117326561459282,official,4522,1090
