token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
airline,87,118,205,4.7983189337804412e-05,0.00021609663548526514,0.46289677463967038,0.0065212167019470767,5.732180252461232,short,193,5333
airlines,24,1,25,1.3236741886290871e-05,1.8313274193666537e-06,-0.27176949832468722,0.05887028561319485,-1.1200892813165559,official,3343,2174
airplane,12,13,25,6.6183709431454357e-06,2.3807256451766497e-05,0.38862951548721547,0.053343400387793914,1.6826563660431537,short,1277,4243
airport,364,215,579,0.00020075725194207823,0.00039373539516383057,0.19002153306277414,0.0023204752596251441,3.9447033269048126,short,423,5103
airports,161,22,183,8.8796476820534603e-05,4.028920322606638e-05,-0.15568650855468391,0.0077856094491808529,-1.7644309698088441,official,4154,1372
airspace,34,13,47,1.8752051005578734e-05,2.3807256451766497e-05,0.061853702773495556,0.029012929571229227,0.36313650651297463,short,2200,3326
airway,129,55,184,7.1147487638813432e-05,0.00010072300806516596,0.092224665462417477,0.0073795725240785922,1.0735727659681695,short,1686,3840
alabama,80,16,96,4.4122472954302907e-05,2.9301238709866458e-05,-0.090031699087049333,0.014610973514225203,-0.74482778561351748,official,3012,2514
alaska,468,192,660,0.000258116466782672,0.0003516148645183975,0.081365067985954553,0.0020608177891246965,1.7923309092245734,short,1201,4325
alaskan,40,40,80,2.2061236477151454e-05,7.3253096774666146e-05,0.36196960067103845,0.016667250568233066,2.8037553573803669,short,730,4796
alcohol,365,163,528,0.00020130878285400702,0.00029850636935676455,0.10553412145569752,0.0025675828452127358,2.0827189397474171,short,1037,4489
alcohol-blended,27,0,27,1.4891334622077231e-05,0,-0.33119377297485109,0.055556139442311518,-1.4051287926382199,official,3687,1816
alcoholic,37,10,47,2.0406643741365096e-05,1.8313274193666537e-05,-0.025808987461305222,0.029449205445918482,-0.15039526931336067,official,2544,2981
alcoholism,77,28,105,4.2467880218516549e-05,5.1277167742266302e-05,0.04830165631687322,0.013013886393655224,0.42340747197195716,short,2154,3372
alert,64,60,124,3.5297978363442322e-05,0.00010987964516199922,0.34046912729058043,0.010754515457922102,3.2830864104499979,short,577,4949
algal,16,10,26,8.8244945908605804e-06,1.8313274193666537e-05,0.20780870177268973,0.051587885474434526,0.91493420843654538,short,1792,3733
alien,317,178,495,0.00017483529908142526,0.00032597628064726434,0.17423908850681258,0.0027179952014986831,3.3421139077229673,short,567,4959
aliens,606,26,632,0.00033422773262884451,4.7614512903532995e-05,-0.27016071367378736,0.002328095311122891,-5.5991463192869206,official,5315,211
alleged,46,0,46,2.537042194872417e-05,0,-0.33119634078096993,0.032609279543363956,-1.8340658647799333,official,4225,1293
allegiance,24,4,28,1.3236741886290871e-05,7.3253096774666146e-06,-0.12355220779484988,0.050481353118002704,-0.54990164224923399,official,2869,2652
alleviate,72,1,73,3.9710225658872614e-05,1.8313274193666537e-06,-0.31072087459667053,0.020410649135203702,-2.1749136656760459,official,4505,1020
alleviating,20,5,25,1.1030618238575727e-05,9.1566370968332683e-06,-0.043508510797819255,0.055556139442149953,-0.18459000813266455,official,2580,2940
alliance,18,21,39,9.9275564147181536e-06,3.8457875806699727e-05,0.41325734189917718,0.034211110206627648,2.2342768925692376,short,957,4569
allied,51,29,80,2.8128076508368104e-05,5.3108495161632956e-05,0.1781137367854928,0.016808483613760011,1.3738304803896997,short,1475,4050
allies,32,9,41,1.7648989181721161e-05,1.6481946774299883e-05,-0.016479665186240666,0.033699214027558794,-0.089771503336694827,official,2505,3020
allocate,74,0,74,4.0813287482730191e-05,0,-0.33120012498954132,0.020270854167994873,-2.3262397223788542,official,4596,929
allocated,34,0,34,1.8752051005578734e-05,0,-0.3311947190040101,0.044118230947213094,-1.576791820221908,official,3932,1580
allocation,161,96,257,8.8796476820534603e-05,0.00017580743225919875,0.1929650038869859,0.0052257896337060405,2.6693319889680636,short,777,4749
allotment,44,20,64,2.42673601248666e-05,3.6626548387333073e-05,0.11064565672259974,0.021164605060632703,0.76055265445919706,short,1905,3621
allotments,53,0,53,2.9231138332225674e-05,0,-0.3311972868249331,0.028302470685276498,-1.9686775815294346,official,4348,1172
allow,2957,12,2969,0.0016308769065734212,2.1975929032399844e-05,-0.32552829563953445,0.00050479036558152856,-14.488826626896362,official,5497,29
allowable,103,4,107,5.680768392866499e-05,7.3253096774666146e-06,-0.2756323982846709,0.013771497676584154,-2.3487655985104134,official,4616,909
allowance,219,46,265,0.0001207852697124042,8.4241061290866068e-05,-0.080343893593031623,0.005282133731192234,-1.1054730979525107,official,3327,2199
allowances,167,14,181,9.2105662292107319e-05,2.5638583871133151e-05,-0.21726215260328452,0.0080023522701478094,-2.428707676002277,official,4667,859
allowed,157,0,157,8.659035317281945e-05,0,-0.33121134297770283,0.0095547240444843126,-3.3884113468020973,official,4997,528
allowing,165,6,171,9.1002600468249742e-05,1.0987964516199922e-05,-0.27902397855021377,0.0086264919110443355,-3.0041693936776377,official,4899,627
allows,25,0,25,1.3788272798219658e-05,0,-0.33119350268180803,0.060000583886289226,-1.3520852339749585,official,3590,1915
als,15,10,25,8.2729636789317955e-06,1.8313274193666537e-05,0.22842812411955826,0.053572012458328148,0.9869169154630365,short,1746,3777
alter,34,0,34,1.8752051005578734e-05,0,-0.3311947190040101,0.044118230947213094,-1.576791820221908,official,3933,1581
alteration,44,3,47,2.42673601248666e-05,5.493982258099961e-06,-0.23688404478398795,0.030989594880617515,-1.3456368155809892,official,3582,1944
altered,23,4,27,1.2685210974362085e-05,7.3253096774666146e-06,-0.11608005781039488,0.052258648403129139,-0.50778343502461765,official,2835,2686
alternate,67,5,72,3.6952571099228687e-05,9.1566370968332683e-06,-0.22871826591604538,0.020181841488892557,-1.6099799006351592,official,3983,1542
alternative,670,176,846,0.00036952571099228685,0.00032231362580853104,-0.032368311622184009,0.0016386882767719113,-0.79959832039337209,official,3057,2469
alternatives,92,23,115,5.074084389744834e-05,4.2120530645433034e-05,-0.043510163973866867,0.012077878594687541,-0.39590901423931435,official,2741,2784
alzheimer's,111,80,191,6.1219931224095283e-05,0.00014650619354933229,0.25366975974305106,0.0070018791084294841,3.031526671316541,short,648,4878
amateur,85,61,146,4.6880127513946835e-05,0.00011171097258136588,0.25227402599102078,0.0091605061216523936,2.6358021229140949,short,786,4739
ambient,41,3,44,2.2612767389080238e-05,5.493982258099961e-06,-0.23055079303156489,0.033041885517940191,-1.2683356783172826,official,3497,2026
ambulance,83,44,127,4.5777065690089265e-05,8.0578406452132761e-05,0.15652161025366595,0.01061044189105876,1.5195240267031709,short,1378,4148
ambulatory,41,21,62,2.2612767389080238e-05,3.8457875806699727e-05,0.14607255875858804,0.02175751453136783,0.99029365342352105,short,1737,3787
amend,50847,2,50849,0.028043692278842999,3.6626548387333073e-06,-0.33814884630748843,3.0094525353027404e-05,-61.640217291203648,official,5524,2
amended,441,3,444,0.00024322513216059477,5.493982258099961e-06,-0.32113025668148865,0.0033676639524205993,-5.5337158176819505,official,5308,218
amending,241,0,241,0.00013291894977483752,0,-0.3312226969031471,0.0062246503267431802,-4.1981950200562563,official,5168,358
amendment,370,619,989,0.00020406643741365093,0.0011335916725879586,0.53042695721557109,0.0013583098693492443,14.392165996347501,short,35,5491
amendments,634,5027,5661,0.00034967059816285053,0.0092060829371561678,0.89349876914760173,0.00025300462293424258,56.173273119990846,short,2,5524
america,497,626,1123,0.0002741108632286068,0.0011464109645235253,0.43878895205326884,0.0011896234202462476,12.721869358031425,short,44,5482
america's,183,552,735,0.0001009301568829679,0.0010108927354903928,0.70005191886592488,0.0018669094814856037,16.201999695592118,short,26,5500
american,1680,1855,3535,0.00092657193204036107,0.0033971123629251425,0.39556965985330184,0.00037786813130942753,20.349457741301421,short,15,5511
american-made,26,11,37,1.4339803710148445e-05,2.014460161303319e-05,0.090024763413236286,0.036706933096110277,0.46988105868565605,short,2122,3402
americans,1097,637,1734,0.00060502941038587858,0.0011665555661365583,0.18477655315842778,0.00077557936701271295,6.634890167276275,short,152,5374
americas,36,26,62,1.9855112829436307e-05,4.7614512903532995e-05,0.25433319448105429,0.021568301892800436,1.7317893688656147,short,1252,4274
ammunition,205,45,250,0.00011306383694540119,8.2409733871499421e-05,-0.071372518185022216,0.0055882166478260966,-0.95476041050925631,official,3184,2342
amnesty,70,55,125,3.8607163835015045e-05,0.00010072300806516596,0.28192957012884179,0.010684344596745098,2.7275120994419031,short,747,4779
amortization,75,5,80,4.1364818394658973e-05,9.1566370968332683e-06,-0.23882469627532998,0.01821690268500881,-1.7694649520229899,official,4158,1368
amounts,883,0,883,0.00048700179523311832,0,-0.33130949928474873,0.001699338333477165,-8.0369998640379894,official,5419,107
amt,6,23,29,3.3091854715727179e-06,4.2120530645433034e-05,0.75786222380588342,0.047802781690824331,3.4662802702246984,short,535,4991
amtrak,61,44,105,3.3643385627655964e-05,8.0578406452132761e-05,0.25392707527533886,0.012736089689160495,2.2500437162292126,short,950,4576
amusement,16,16,32,8.8244945908605804e-06,2.9301238709866458e-05,0.36196207406511505,0.041667250555566047,1.7732323509933461,short,1222,4302
analyses,76,0,76,4.1916349306587761e-05,0,-0.33120039529349299,0.019737426003454517,-2.3574668201706119,official,4622,902
analysis,278,49,327,0.0001533255935162026,8.9735043548966036e-05,-0.11369784209968969,0.0043130509898355856,-1.7312505561809564,official,4117,1409
analyze,60,0,60,3.3091854715727182e-05,0,-0.33119823287434791,0.025000583894457303,-2.0946570847811805,official,4445,1078
ancient,29,9,38,1.5994396445934803e-05,1.6481946774299883e-05,0.0074121582908670547,0.036202552768881582,0.038956065531920332,short,2415,3108
anesthesia,22,5,27,1.21336800624333e-05,9.1566370968332683e-06,-0.064128068291262608,0.051658747152367263,-0.28214751094817486,official,2651,2871
angeles,51,17,68,2.8128076508368104e-05,3.1132566129233112e-05,0.02548555610470693,0.020168651124252698,0.179455051431297,short,2316,3210
animal,328,225,553,0.00018090213911264191,0.00041204866935749709,0.23768260698862953,0.0024210048467715973,4.8305832695846611,short,279,5247
animals,218,19,237,0.00012023373880047541,3.4795220967966419e-05,-0.21318385534305051,0.0061046361347300172,-2.7285029047176703,official,4794,732
anniversary,163,57,220,8.9899538644392166e-05,0.00010438566290389926,0.037943123430261849,0.0062216582959698603,0.48103868207511624,short,2114,3412
annual,778,26,804,0.00042909104948059577,4.7614512903532995e-05,-0.28315589670236996,0.0018375145984190675,-6.6055686611341562,official,5374,152
annually,42,0,42,2.3164298301009027e-05,0,-0.33119580018686889,0.03571486960454226,-1.7525091193635514,official,4137,1376
annuitants,40,1,41,2.2061236477151454e-05,1.8313274193666537e-06,-0.29482743697769287,0.0361557867119537,-1.5505257715870182,official,3899,1626
annuities,101,22,123,5.5704622104807421e-05,4.028920322606638e-05,-0.072959030422746096,0.011361421348926919,-0.6844830856482309,official,2975,2551
annuity,123,30,153,6.7838302167240715e-05,5.493982258099961e-05,-0.048960817137631452,0.0090882531981074186,-0.51358040855404385,official,2842,2684
antarctic,28,22,50,1.5442865534006018e-05,4.028920322606638e-05,0.28192043715104553,0.026709985602868049,1.7250025173642631,short,1257,4267
anthony,3,24,27,1.6545927357863589e-06,4.3951858064799688e-05,0.89259567194698519,0.052941760358809063,3.8793198418370864,short,437,5089
anthrax,18,12,30,9.9275564147181536e-06,2.1975929032399844e-05,0.22842861617403898,0.044643441031045637,1.0811144644464188,short,1671,3849
anti,2,43,45,1.1030618238575726e-06,7.8747079032766114e-05,0.98916529506338158,0.032640816001898484,5.475053496898493,short,205,5321
anti-discrimination,7,20,27,3.8607163835015045e-06,3.6626548387333073e-05,0.68575216242631676,0.050688944338539876,3.0458643829318803,short,641,4882
anti-drug,21,26,47,1.1582149150504513e-05,4.7614512903532995e-05,0.43291762180009563,0.028405096382937839,2.5686630022242447,short,813,4713
anti-fraud,11,42,53,6.06684003121665e-06,7.6915751613399453e-05,0.75696822552831122,0.026151899684860921,4.6808640646197857,short,302,5224
anti-inflation,0,57,57,0,0.00010438566290389926,1.0551298157392743,0.026316373370920562,6.5041848537578586,short,161,5365
anti-terrorism,19,52,71,1.047908732664694e-05,9.522902580706599e-05,0.67435250879544206,0.01924177631212258,4.8614340302250607,short,275,5251
antibiotics,26,16,42,1.4339803710148445e-05,2.9301238709866458e-05,0.20289602799530648,0.031947845554519121,1.1351487023033131,short,1635,3888
anticompetitive,85,3,88,4.6880127513946835e-05,5.493982258099961e-06,-0.28048517284428343,0.016769941710995283,-2.1659285789330531,official,4500,1025
antidiscrimination,18,11,29,9.9275564147181536e-06,2.014460161303319e-05,0.20069141245862632,0.046277179632574945,0.93292202875464714,short,1780,3745
antidumping,59,5,64,3.2540323803798394e-05,9.1566370968332683e-06,-0.2161265242139585,0.022623418819697406,-1.4369079623713623,official,3747,1779
antimicrobial,20,15,35,1.1030618238575727e-05,2.7469911290499805e-05,0.26665090494035404,0.038182402071356654,1.3646190779720324,short,1490,4033
antiterrorism,10,50,60,5.5153091192878634e-06,9.1566370968332683e-05,0.81396326622781601,0.023377207274132578,5.3236377018709078,short,223,5303
antitrust,383,209,592,0.00021123633926872516,0.00038274743064763063,0.16542256926805088,0.0022746645077303799,3.4684551747675703,short,533,4993
apache,19,14,33,1.047908732664694e-05,2.5638583871133151e-05,0.26086465427209049,0.040507948864460769,1.2961197012830836,short,1536,3987
appalachian,70,39,109,3.8607163835015045e-05,7.1421769355299499e-05,0.17179156548657915,0.012343932843801224,1.5462334426061641,short,1367,4159
apparel,41,13,54,2.2612767389080238e-05,2.3807256451766497e-05,0.012773076990754362,0.025452272817652551,0.080063071118522164,short,2381,3144
appeal,44,11,55,2.42673601248666e-05,2.014460161303319e-05,-0.043509061842541996,0.025253109146487068,-0.27379296888652527,official,2647,2878
appeals,152,99,251,8.3832698613175522e-05,0.00018130141451729872,0.22097753474714921,0.0053391163803859663,3.0242203429977614,short,650,4876
appear,27,0,27,1.4891334622077231e-05,0,-0.33119377297485109,0.055556139442311518,-1.4051287926382199,official,3688,1817
appearance,27,0,27,1.4891334622077231e-05,0,-0.33119377297485109,0.055556139442311518,-1.4051287926382199,official,3689,1818
appellate,25,12,37,1.3788272798219658e-05,2.1975929032399844e-05,0.12664497585220325,0.036537779413192743,0.66254730345562585,short,1969,3556
appliance,8,49,57,4.4122472954302902e-06,8.9735043548966036e-05,0.85102978821982056,0.024819161545514359,5.4019580697451746,short,216,5310
appliances,47,2,49,2.5921952860652958e-05,3.6626548387333073e-06,-0.27057095662737751,0.03002509369593381,-1.5614892240140208,official,3923,1600
applicability,93,0,93,5.1292374809377128e-05,0,-0.33120269289505622,0.016129616160223369,-2.6078454076533366,official,4738,784
applicable,646,0,646,0.00035628896910599599,0,-0.33127745006949283,0.0023225654553977741,-6.8739741321310897,official,5387,139
applicant,49,5,54,2.7025014684510531e-05,9.1566370968332683e-06,-0.19523886627243847,0.026658474299812773,-1.1957726938376345,official,3421,2104
applicants,85,4,89,4.6880127513946835e-05,7.3253096774666146e-06,-0.26450844217596803,0.016500398510294084,-2.0591705630212798,official,4426,1099
application,776,34,810,0.00042798798765673819,6.2265132258466224e-05,-0.26895049555776041,0.0018159352188023442,-6.3113486649309962,official,5358,168
applications,226,34,260,0.00012464598609590572,6.2265132258466224e-05,-0.14068708712982847,0.0054595576561539518,-1.9040375521660509,official,4294,1231
applied,98,4,102,5.4050029369021062e-05,7.3253096774666146e-06,-0.27293266554387863,0.014434546168654397,-2.2717155442508745,official,4569,956
